"행정구역별(읍면동)","연령별",2022,2022,2022,2022,2022,2022,2022,2022
"은평구","중위연령",46.1,44.9,47.2,-,46.2,45.0,47.3,-
"서대문구","합계",318308,146857,171451,85.7,301315,141124,160191,88.1
"서대문구","0~4세",7843,4034,3809,105.9,7604,3913,3691,106.0
"서대문구","5~9세",10358,5199,5159,100.8,9962,4988,4974,100.3
"서대문구","10~14세",10262,5190,5072,102.3,10043,5087,4956,102.6
"서대문구","15~19세",13578,5943,7635,77.8,12688,5714,6974,81.9
"서대문구","20~24세",32452,11825,20627,57.3,27028,10640,16388,64.9
"서대문구","25~29세",30417,14228,16189,87.9,27529,13407,14122,94.9
"서대문구","30~34세",23625,11478,12147,94.5,22083,10880,11203,97.1
"서대문구","35~39세",21431,10598,10833,97.8,20270,10066,10204,98.6
"서대문구","40~44세",22419,11101,11318,98.1,21486,10721,10765,99.6
"서대문구","45~49세",21735,10599,11136,95.2,20970,10231,10739,95.3
"서대문구","50~54세",25628,12411,13217,93.9,24814,12015,12799,93.9
"서대문구","55~59세",22063,10598,11465,92.4,21473,10318,11155,92.5
"서대문구","60~64세",22368,10613,11755,90.3,21858,10389,11469,90.6
"서대문구","65~69세",17433,8065,9368,86.1,17116,7903,9213,85.8
"서대문구","70~74세",12563,5421,7142,75.9,12400,5346,7054,75.8
"서대문구","75~79세",10435,4356,6079,71.7,10366,4329,6037,71.7
"서대문구","80~84세",8378,3378,5000,67.6,8335,3368,4967,67.8
"서대문구","85~89세",3865,1407,2458,57.2,3843,1397,2446,57.1
"서대문구","90~94세",1169,353,816,43.3,1165,353,812,43.5
"서대문구","95~99세",238,49,189,25.9,235,49,186,26.3
"서대문구","100세이상",48,11,37,29.7,47,10,37,27.0
"서대문구","15세미만",28463,14423,14040,102.7,27609,13988,13621,102.7
"서대문구","15~64세",235716,109394,126322,86.6,220199,104381,115818,90.1
"서대문구","65세이상",54129,23040,31089,74.1,53507,22755,30752,74.0
"서대문구","85세이상",5320,1820,3500,52.0,5290,1809,3481,52.0
"서대문구","평균연령",42.9,42.6,43.1,-,43.5,42.9,44.0,-
"서대문구","중위연령",41.9,42.1,41.8,-,43.0,42.6,43.4,-
"마포구","합계",362408,168768,193640,87.2,349081,163697,185384,88.3
"마포구","0~4세",9530,4955,4575,108.3,9303,4822,4481,107.6
"마포구","5~9세",12004,6104,5900,103.5,11669,5929,5740,103.3
"마포구","10~14세",12581,6384,6197,103.0,12405,6295,6110,103.0
"마포구","15~19세",13773,6759,7014,96.4,13289,6608,6681,98.9
"마포구","20~24세",27427,11365,16062,70.8,24345,10641,13704,77.6
"마포구","25~29세",37239,16499,20740,79.6,34994,15827,19167,82.6
"마포구","30~34세",33318,15481,17837,86.8,31848,14923,16925,88.2
"마포구","35~39세",29534,14070,15464,91.0,28294,13461,14833,90.8
"마포구","40~44세",28828,14142,14686,96.3,27868,13673,14195,96.3
"마포구","45~49세",27899,13388,14511,92.3,27200,13038,14162,92.1
"마포구","50~54세",29620,14427,15193,95.0,28919,14074,14845,94.8
"마포구","55~59세",23890,11593,12297,94.3,23254,11286,11968,94.3
"마포구","60~64세",22912,10864,12048,90.2,22449,10654,11795,90.3
"마포구","65~69세",17676,8073,9603,84.1,17354,7921,9433,84.0
"마포구","70~74세",12738,5439,7299,74.5,12574,5357,7217,74.2
"마포구","75~79세",10255,4232,6023,70.3,10199,4214,5985,70.4
"마포구","80~84세",7948,3237,4711,68.7,7908,3224,4684,68.8
"마포구","85~89세",3743,1322,2421,54.6,3729,1319,2410,54.7
"마포구","90~94세",1243,377,866,43.5,1235,375,860,43.6
"마포구","95~99세",209,48,161,29.8,208,48,160,30.0
"마포구","100세이상",41,9,32,28.1,37,8,29,27.6
"마포구","15세미만",34115,17443,16672,104.6,33377,17046,16331,104.4
"마포구","15~64세",274440,128588,145852,88.2,262460,124185,138275,89.8
"마포구","65세이상",53853,22737,31116,73.1,53244,22466,30778,73.0
"마포구","85세이상",5236,1756,3480,50.5,5209,1750,3459,50.6
"마포구","평균연령",42.2,41.6,42.6,-,42.5,41.8,43.1,-
"마포구","중위연령",40.9,40.9,41.0,-,41.4,41.1,41.7,-
"양천구","합계",426981,208521,218460,95.5,421738,206300,215438,95.8
"양천구","0~4세",9745,5090,4655,109.3,9694,5066,4628,109.5
"양천구","5~9세",16736,8578,8158,105.1,16651,8541,8110,105.3
"양천구","10~14세",23130,12001,11129,107.8,23061,11967,11094,107.9
"양천구","15~19세",22933,11910,11023,108.0,22870,11878,10992,108.1
"양천구","20~24세",23011,11770,11241,104.7,22800,11696,11104,105.3
"양천구","25~29세",28269,14082,14187,99.3,27844,13947,13897,100.4
"양천구","30~34세",26211,13152,13059,100.7,25637,12938,12699,101.9
"양천구","35~39세",26385,12934,13451,96.2,25802,12663,13139,96.4
"양천구","40~44세",34569,16415,18154,90.4,34074,16197,17877,90.6
"양천구","45~49세",37663,18146,19517,93.0,37219,17955,19264,93.2
"양천구","50~54세",40262,19959,20303,98.3,39700,19688,20012,98.4
"양천구","55~59세",33602,16455,17147,96.0,32988,16199,16789,96.5
"양천구","60~64세",33835,16155,17680,91.4,33372,15934,17438,91.4
"양천구","65~69세",26898,12709,14189,89.6,26581,12575,14006,89.8
"양천구","70~74세",18336,8788,9548,92.0,18183,8722,9461,92.2
"양천구","75~79세",11999,5507,6492,84.8,11938,5481,6457,84.9
"양천구","80~84세",8025,3297,4728,69.7,7984,3289,4695,70.1
"양천구","85~89세",3732,1177,2555,46.1,3706,1171,2535,46.2
"양천구","90~94세",1330,323,1007,32.1,1325,320,1005,31.8
"양천구","95~99세",275,65,210,31.0,274,65,209,31.1
"양천구","100세이상",35,8,27,29.6,35,8,27,29.6
"양천구","15세미만",49611,25669,23942,107.2,49406,25574,23832,107.3
"양천구","15~64세",306740,150978,155762,96.9,302306,149095,153211,97.3
"양천구","65세이상",70630,31874,38756,82.2,70026,31631,38395,82.4
"양천구","85세이상",5372,1573,3799,41.4,5340,1564,3776,41.4
"양천구","평균연령",43.6,42.7,44.5,-,43.6,42.6,44.4,-
"양천구","중위연령",45.4,44.5,46.1,-,45.4,44.4,46.1,-
"강서구","합계",555999,266085,289914,91.8,547558,262432,285126,92.0
"강서구","0~4세",14499,7361,7138,103.1,14349,7282,7067,103.0
"강서구","5~9세",18878,9623,9255,104.0,18734,9559,9175,104.2
"강서구","10~14세",20209,10430,9779,106.7,20123,10382,9741,106.6
"강서구","15~19세",20106,10106,10000,101.1,20002,10066,9936,101.3
"강서구","20~24세",28609,13278,15331,86.6,28247,13150,15097,87.1
"강서구","25~29세",51264,22697,28567,79.5,50398,22402,27996,80.0
"강서구","30~34세",52382,25830,26552,97.3,51201,25353,25848,98.1
"강서구","35~39세",44003,22527,21476,104.9,42933,22058,20875,105.7
"강서구","40~44세",44687,22628,22059,102.6,43935,22273,21662,102.8
"강서구","45~49세",40984,20379,20605,98.9,40405,20086,20319,98.9
"강서구","50~54세",42804,20994,21810,96.3,42069,20648,21421,96.4
"강서구","55~59세",38768,18161,20607,88.1,37958,17787,20171,88.2
"강서구","60~64세",43687,20205,23482,86.0,42980,19877,23103,86.0
"강서구","65~69세",35374,16155,19219,84.1,34872,15936,18936,84.2
"강서구","70~74세",24358,11348,13010,87.2,24132,11262,12870,87.5
"강서구","75~79세",16516,7622,8894,85.7,16430,7591,8839,85.9
"강서구","80~84세",11089,4506,6583,68.4,11045,4494,6551,68.6
"강서구","85~89세",5293,1667,3626,46.0,5272,1663,3609,46.1
"강서구","90~94세",1959,465,1494,31.1,1946,460,1486,31.0
"강서구","95~99세",465,89,376,23.7,462,89,373,23.9
"강서구","100세이상",65,14,51,27.5,65,14,51,27.5
"강서구","15세미만",53586,27414,26172,104.7,53206,27223,25983,104.8
"강서구","15~64세",407294,196805,210489,93.5,400128,193700,206428,93.8
"강서구","65세이상",95119,41866,53253,78.6,94224,41509,52715,78.7
"강서구","85세이상",7782,2235,5547,40.3,7745,2226,5519,40.3
"강서구","평균연령",43.7,42.9,44.4,-,43.7,42.9,44.4,-
"강서구","중위연령",43.0,42.3,43.7,-,43.0,42.3,43.8,-
"구로구","합계",424038,210737,213301,98.8,380955,187049,193906,96.5
"구로구","0~4세",11523,5993,5530,108.4,10825,5653,5172,109.3
"구로구","5~9세",13731,6976,6755,103.3,12917,6564,6353,103.3
"구로구","10~14세",14082,7137,6945,102.8,13552,6860,6692,102.5
"구로구","15~19세",14243,7438,6805,109.3,13805,7220,6585,109.6
"구로구","20~24세",20878,10042,10836,92.7,19971,9616,10355,92.9
"구로구","25~29세",32218,15564,16654,93.5,30463,14753,15710,93.9
"구로구","30~34세",34372,17494,16878,103.6,30941,15683,15258,102.8
"구로구","35~39세",31951,16876,15075,111.9,27893,14506,13387,108.4
"구로구","40~44세",32900,17233,15667,110.0,29510,15147,14363,105.5
"구로구","45~49세",31681,16579,15102,109.8,28082,14314,13768,104.0
"구로구","50~54세",36283,18415,17868,103.1,30716,15158,15558,97.4
"구로구","55~59세",35204,17740,17464,101.6,28467,13983,14484,96.5
"구로구","60~64세",36280,17646,18634,94.7,30875,14686,16189,90.7
"구로구","65~69세",29357,13814,15543,88.9,25819,11943,13876,86.1
"구로구","70~74세",20187,9495,10692,88.8,18895,8907,9988,89.2
"구로구","75~79세",13995,6433,7562,85.1,13545,6297,7248,86.9
"구로구","80~84세",9495,4077,5418,75.2,9199,4012,5187,77.3
"구로구","85~89세",4091,1420,2671,53.2,3957,1390,2567,54.1
"구로구","90~94세",1255,317,938,33.8,1219,309,910,34.0
"구로구","95~99세",277,41,236,17.4,269,41,228,18.0
"구로구","100세이상",35,7,28,25.0,35,7,28,25.0
"구로구","15세미만",39336,20106,19230,104.6,37294,19077,18217,104.7
"구로구","15~64세",306010,155027,150983,102.7,270723,135066,135657,99.6
"구로구","65세이상",78692,35604,43088,82.6,72938,32906,40032,82.2
"구로구","85세이상",5658,1785,3873,46.1,5480,1747,3733,46.8
"구로구","평균연령",45.1,44.4,45.8,-,44.7,43.9,45.5,-
"구로구","중위연령",46.0,45.2,46.9,-,45.1,44.1,46.2,-
"금천구","합계",247185,125201,121984,102.6,222097,111677,110420,101.1
"금천구","0~4세",5336,2788,2548,109.4,4890,2546,2344,108.6
"금천구","5~9세",6127,3139,2988,105.1,5658,2896,2762,104.9
"금천구","10~14세",6418,3265,3153,103.6,6074,3096,2978,104.0
"금천구","15~19세",7078,3453,3625,95.3,6873,3343,3530,94.7
"금천구","20~24세",12437,5933,6504,91.2,11983,5719,6264,91.3
"금천구","25~29세",24422,12120,12302,98.5,23323,11642,11681,99.7
"금천구","30~34세",22901,12548,10353,121.2,20798,11473,9325,123.0
"금천구","35~39세",17791,9854,7937,124.2,15475,8563,6912,123.9
"금천구","40~44세",16796,9261,7535,122.9,14880,8098,6782,119.4
"금천구","45~49세",16614,8803,7811,112.7,14465,7499,6966,107.7
"금천구","50~54세",21778,11096,10682,103.9,18338,9129,9209,99.1
"금천구","55~59세",22451,11355,11096,102.3,18543,9170,9373,97.8
"금천구","60~64세",22656,11365,11291,100.7,19689,9781,9908,98.7
"금천구","65~69세",16619,8038,8581,93.7,14674,7019,7655,91.7
"금천구","70~74세",11282,5332,5950,89.6,10490,4980,5510,90.4
"금천구","75~79세",7896,3587,4309,83.2,7622,3502,4120,85.0
"금천구","80~84세",5422,2264,3158,71.7,5249,2237,3012,74.3
"금천구","85~89세",2278,763,1515,50.4,2207,749,1458,51.4
"금천구","90~94세",715,197,518,38.0,700,196,504,38.9
"금천구","95~99세",138,31,107,29.0,137,30,107,28.0
"금천구","100세이상",30,9,21,42.9,29,9,20,45.0
"금천구","15세미만",17881,9192,8689,105.8,16622,8538,8084,105.6
"금천구","15~64세",184924,95788,89136,107.5,164367,84417,79950,105.6
"금천구","65세이상",44380,20221,24159,83.7,41108,18722,22386,83.6
"금천구","85세이상",3161,1000,2161,46.3,3073,984,2089,47.1
"금천구","평균연령",45.5,44.8,46.3,-,45.2,44.4,46.0,-
"금천구","중위연령",46.5,45.1,47.8,-,45.4,43.9,47.1,-
"영등포구","합계",401805,198830,202975,98.0,359030,176056,182974,96.2
"영등포구","0~4세",11680,5967,5713,104.4,11062,5650,5412,104.4
"영등포구","5~9세",12625,6473,6152,105.2,11801,6049,5752,105.2
"영등포구","10~14세",11394,5799,5595,103.6,10846,5515,5331,103.5
"영등포구","15~19세",11270,5933,5337,111.2,10828,5720,5108,112.0
"영등포구","20~24세",19843,8860,10983,80.7,18860,8482,10378,81.7
"영등포구","25~29세",37576,17349,20227,85.8,35593,16460,19133,86.0
"영등포구","30~34세",40042,20316,19726,103.0,36725,18492,18233,101.4
"영등포구","35~39세",33873,17771,16102,110.4,30127,15563,14564,106.9
"영등포구","40~44세",30842,16369,14473,113.1,27533,14370,13163,109.2
"영등포구","45~49세",28273,14755,13518,109.2,24709,12567,12142,103.5
"영등포구","50~54세",33237,16981,16256,104.5,27665,13857,13808,100.4
"영등포구","55~59세",31964,16276,15688,103.7,25236,12723,12513,101.7
"영등포구","60~64세",31609,15472,16137,95.9,26254,12744,13510,94.3
"영등포구","65~69세",24488,11869,12619,94.1,20806,9987,10819,92.3
"영등포구","70~74세",16660,7711,8949,86.2,15420,7162,8258,86.7
"영등포구","75~79세",11812,5248,6564,80.0,11414,5122,6292,81.4
"영등포구","80~84세",8780,3685,5095,72.3,8475,3621,4854,74.6
"영등포구","85~89세",4254,1551,2703,57.4,4136,1534,2602,59.0
"영등포구","90~94세",1292,381,911,41.8,1259,375,884,42.4
"영등포구","95~99세",259,56,203,27.6,250,55,195,28.2
"영등포구","100세이상",32,8,24,33.3,31,8,23,34.8
"영등포구","15세미만",35699,18239,17460,104.5,33709,17214,16495,104.4
"영등포구","15~64세",298529,150082,148447,101.1,263530,130978,132552,98.8
"영등포구","65세이상",67577,30509,37068,82.3,61791,27864,33927,82.1
"영등포구","85세이상",5837,1996,3841,52.0,5676,1972,3704,53.2
"영등포구","평균연령",44.2,43.7,44.6,-,43.6,43.1,44.2,-
"영등포구","중위연령",43.5,43.2,43.9,-,42.3,41.9,42.7,-
"동작구","합계",386605,186536,200069,93.2,371049,179764,191285,94.0
"동작구","0~4세",9153,4694,4459,105.3,9012,4627,4385,105.5
"동작구","5~9세",11926,6041,5885,102.7,11764,5960,5804,102.7
"동작구","10~14세",12032,6206,5826,106.5,11920,6150,5770,106.6
"동작구","15~19세",14647,7390,7257,101.8,14168,7225,6943,104.1
"동작구","20~24세",30822,14034,16788,83.6,27990,13148,14842,88.6
"동작구","25~29세",39521,19384,20137,96.3,37590,18693,18897,98.9
"동작구","30~34세",32740,16662,16078,103.6,31369,16004,15365,104.2
"동작구","35~39세",27414,13873,13541,102.5,26192,13239,12953,102.2
"동작구","40~44세",28110,14309,13801,103.7,27148,13788,13360,103.2
"동작구","45~49세",26840,13383,13457,99.5,25933,12903,13030,99.0
"동작구","50~54세",30462,14817,15645,94.7,29150,14152,14998,94.4
"동작구","55~59세",27272,13033,14239,91.5,25784,12334,13450,91.7
"동작구","60~64세",28301,13089,15212,86.0,27030,12506,14524,86.1
"동작구","65~69세",23041,10588,12453,85.0,22182,10189,11993,85.0
"동작구","70~74세",16979,7505,9474,79.2,16663,7367,9296,79.2
"동작구","75~79세",12825,5652,7173,78.8,12739,5620,7119,78.9
"동작구","80~84세",8955,3957,4998,79.2,8898,3949,4949,79.8
"동작구","85~89세",3996,1478,2518,58.7,3959,1470,2489,59.1
"동작구","90~94세",1253,365,888,41.1,1247,365,882,41.4
"동작구","95~99세",276,67,209,32.1,273,67,206,32.5
"동작구","100세이상",40,9,31,29.0,38,8,30,26.7
"동작구","15세미만",33111,16941,16170,104.8,32696,16737,15959,104.9
"동작구","15~64세",286129,139974,146155,95.8,272354,133992,138362,96.8
"동작구","65세이상",67365,29621,37744,78.5,65999,29035,36964,78.5
"동작구","85세이상",5565,1919,3646,52.6,5517,1910,3607,53.0
"동작구","평균연령",43.5,42.6,44.2,-,43.6,42.7,44.5,-
"동작구","중위연령",42.6,41.7,43.5,-,42.7,41.7,43.9,-
"관악구","합계",496743,248148,248595,99.8,473671,238146,235525,101.1
"관악구","0~4세",8041,4197,3844,109.2,7762,4047,3715,108.9
"관악구","5~9세",10328,5335,4993,106.8,9997,5177,4820,107.4
"관악구","10~14세",11282,5802,5480,105.9,11084,5696,5388,105.7
"관악구","15~19세",15203,7711,7492,102.9,14733,7548,7185,105.1
"관악구","20~24세",40650,17886,22764,78.6,38153,17110,21043,81.3
"관악구","25~29세",74906,37587,37319,100.7,71844,36606,35238,103.9
"관악구","30~34세",53924,29747,24177,123.0,51385,28649,22736,126.0
"관악구","35~39세",34846,19174,15672,122.3,32859,18157,14702,123.5
"관악구","40~44세",32856,17835,15021,118.7,31401,17076,14325,119.2
"관악구","45~49세",30824,16405,14419,113.8,29421,15698,13723,114.4
"관악구","50~54세",35301,17946,17355,103.4,33145,16904,16241,104.1
"관악구","55~59세",32515,16062,16453,97.6,29981,14879,15102,98.5
"관악구","60~64세",34009,16118,17891,90.1,32058,15187,16871,90.0
"관악구","65~69세",27814,12605,15209,82.9,26479,12001,14478,82.9
"관악구","70~74세",21467,9809,11658,84.1,20964,9577,11387,84.1
"관악구","75~79세",15854,7020,8834,79.5,15672,6966,8706,80.0
"관악구","80~84세",11057,4913,6144,80.0,10933,4886,6047,80.8
"관악구","85~89세",4280,1617,2663,60.7,4229,1606,2623,61.2
"관악구","90~94세",1293,326,967,33.7,1280,323,957,33.8
"관악구","95~99세",255,45,210,21.4,253,45,208,21.6
"관악구","100세이상",38,8,30,26.7,38,8,30,26.7
"관악구","15세미만",29651,15334,14317,107.1,28843,14920,13923,107.2
"관악구","15~64세",385034,196471,188563,104.2,364980,187814,177166,106.0
"관악구","65세이상",82058,36343,45715,79.5,79848,35412,44436,79.7
"관악구","85세이상",5866,1996,3870,51.6,5800,1982,3818,51.9
"관악구","평균연령",43.0,42.2,43.7,-,43.0,42.2,43.8,-
"관악구","중위연령",39.9,39.1,40.8,-,39.8,38.9,41.0,-
"서초구","합계",383181,183006,200175,91.4,376224,179675,196549,91.4
"서초구","0~4세",10692,5573,5119,108.9,10431,5416,5015,108.0
"서초구","5~9세",17059,8701,8358,104.1,16610,8451,8159,103.6
"서초구","10~14세",21041,10744,10297,104.3,20818,10623,10195,104.2
"서초구","15~19세",19021,9506,9515,99.9,18861,9425,9436,99.9
"서초구","20~24세",20024,9562,10462,91.4,19655,9442,10213,92.5
"서초구","25~29세",25954,12158,13796,88.1,25267,11899,13368,89.0
"서초구","30~34세",26837,12711,14126,90.0,26049,12331,13718,89.9
"서초구","35~39세",27258,12508,14750,84.8,26432,12069,14363,84.0
"서초구","40~44세",33984,15661,18323,85.5,33259,15301,17958,85.2
"서초구","45~49세",35141,16783,18358,91.4,34527,16437,18090,90.9
"서초구","50~54세",34872,17338,17534,98.9,34289,17051,17238,98.9
"서초구","55~59세",26006,12697,13309,95.4,25581,12515,13066,95.8
"서초구","60~64세",24938,11701,13237,88.4,24556,11536,13020,88.6
"서초구","65~69세",21522,9817,11705,83.9,21281,9715,11566,84.0
"서초구","70~74세",15497,7094,8403,84.4,15397,7060,8337,84.7
"서초구","75~79세",11353,5329,6024,88.5,11287,5303,5984,88.6
"서초구","80~84세",7034,3321,3713,89.4,7003,3310,3693,89.6
"서초구","85~89세",3397,1350,2047,66.0,3381,1345,2036,66.1
"서초구","90~94세",1210,357,853,41.9,1207,356,851,41.8
"서초구","95~99세",298,87,211,41.2,292,84,208,40.4
"서초구","100세이상",43,8,35,22.9,41,6,35,17.1
"서초구","15세미만",48792,25018,23774,105.2,47859,24490,23369,104.8
"서초구","15~64세",274035,130625,143410,91.1,268476,128006,140470,91.1
"서초구","65세이상",60354,27363,32991,82.9,59889,27179,32710,83.1
"서초구","85세이상",4948,1802,3146,57.3,4921,1791,3130,57.2
"서초구","평균연령",42.5,41.9,43.0,-,42.6,42.0,43.1,-
"서초구","중위연령",43.4,43.2,43.7,-,43.6,43.3,43.8,-
"강남구","합계",500149,239430,260719,91.8,491411,235380,256031,91.9
"강남구","0~4세",11090,5744,5346,107.4,10952,5678,5274,107.7
"강남구","5~9세",19191,9858,9333,105.6,18913,9692,9221,105.1
"강남구","10~14세",27548,14412,13136,109.7,27423,14337,13086,109.6
"강남구","15~19세",26785,14010,12775,109.7,26601,13912,12689,109.6
"강남구","20~24세",25886,12489,13397,93.2,25203,12270,12933,94.9
"강남구","25~29세",35917,16551,19366,85.5,34659,16102,18557,86.8
"강남구","30~34세",36728,17626,19102,92.3,35519,17020,18499,92.0
"강남구","35~39세",35338,16197,19141,84.6,34307,15654,18653,83.9
"강남구","40~44세",44380,20122,24258,82.9,43491,19646,23845,82.4
"강남구","45~49세",46575,21886,24689,88.6,45915,21527,24388,88.3
"강남구","50~54세",45997,23220,22777,101.9,45341,22881,22460,101.9
"강남구","55~59세",34025,16751,17274,97.0,33471,16542,16929,97.7
"강남구","60~64세",31632,14824,16808,88.2,31151,14638,16513,88.6
"강남구","65~69세",28381,12802,15579,82.2,28078,12678,15400,82.3
"강남구","70~74세",20707,9470,11237,84.3,20577,9414,11163,84.3
"강남구","75~79세",14815,7059,7756,91.0,14741,7025,7716,91.0
"강남구","80~84세",9041,4298,4743,90.6,8994,4274,4720,90.6
"강남구","85~89세",4104,1564,2540,61.6,4084,1553,2531,61.4
"강남구","90~94세",1571,446,1125,39.6,1557,438,1119,39.1
"강남구","95~99세",380,87,293,29.7,379,86,293,29.4
"강남구","100세이상",58,14,44,31.8,55,13,42,31.0
"강남구","15세미만",57829,30014,27815,107.9,57288,29707,27581,107.7
"강남구","15~64세",363263,173676,189587,91.6,355658,170192,185466,91.8
"강남구","65세이상",79057,35740,43317,82.5,78465,35481,42984,82.5
"강남구","85세이상",6113,2111,4002,52.7,6075,2090,3985,52.4
"강남구","평균연령",42.7,42.1,43.3,-,42.8,42.1,43.4,-
"강남구","중위연령",43.6,43.2,43.8,-,43.7,43.3,44.0,-
"송파구","합계",635758,305954,329804,92.8,625987,301504,324483,92.9
"송파구","0~4세",18884,9795,9089,107.8,18713,9702,9011,107.7
"송파구","5~9세",25804,13312,12492,106.6,25568,13178,12390,106.4
"송파구","10~14세",27611,14074,13537,104.0,27483,14015,13468,104.1
"송파구","15~19세",26614,13580,13034,104.2,26479,13503,12976,104.1
"송파구","20~24세",33077,16105,16972,94.9,32658,15957,16701,95.5
"송파구","25~29세",49487,23008,26479,86.9,48520,22678,25842,87.8
"송파구","30~34세",51867,24692,27175,90.9,50762,24213,26549,91.2
"송파구","35~39세",50102,24016,26086,92.1,48892,23422,25470,92.0
"송파구","40~44세",53883,26068,27815,93.7,53026,25627,27399,93.5
"송파구","45~49세",49291,24033,25258,95.2,48591,23684,24907,95.1
"송파구","50~54세",53397,25667,27730,92.6,52378,25157,27221,92.4
"송파구","55~59세",46738,22466,24272,92.6,45700,22001,23699,92.8
"송파구","60~64세",48190,22521,25669,87.7,47345,22156,25189,88.0
"송파구","65~69세",39673,18566,21107,88.0,39120,18310,20810,88.0
"송파구","70~74세",26060,12667,13393,94.6,25847,12573,13274,94.7
"송파구","75~79세",17245,8333,8912,93.5,17160,8299,8861,93.7
"송파구","80~84세",10467,4701,5766,81.5,10413,4683,5730,81.7
"송파구","85~89세",5042,1777,3265,54.4,5016,1775,3241,54.8
"송파구","90~94세",1843,476,1367,34.8,1836,476,1360,35.0
"송파구","95~99세",423,87,336,25.9,420,85,335,25.4
"송파구","100세이상",60,10,50,20.0,60,10,50,20.0
"송파구","15세미만",72299,37181,35118,105.9,71764,36895,34869,105.8
"송파구","15~64세",462646,222156,240490,92.4,454351,218398,235953,92.6
"송파구","65세이상",100813,46617,54196,86.0,99872,46211,53661,86.1
"송파구","85세이상",7368,2350,5018,46.8,7332,2346,4986,47.1
"송파구","평균연령",42.9,42.3,43.4,-,42.9,42.3,43.4,-
"송파구","중위연령",43.0,42.6,43.5,-,43.0,42.6,43.5,-
"강동구","합계",448655,219114,229541,95.5,442237,216219,226018,95.7
"강동구","0~4세",13838,7148,6690,106.8,13746,7100,6646,106.8
"강동구","5~9세",18139,9448,8691,108.7,18008,9378,8630,108.7
"강동구","10~14세",19102,10062,9040,111.3,19011,10018,8993,111.4
"강동구","15~19세",17874,9550,8324,114.7,17791,9508,8283,114.8
"강동구","20~24세",22295,11025,11270,97.8,22002,10903,11099,98.2
"강동구","25~29세",33129,15822,17307,91.4,32497,15557,16940,91.8
"강동구","30~34세",34060,16704,17356,96.2,33338,16406,16932,96.9
"강동구","35~39세",33855,16866,16989,99.3,33187,16550,16637,99.5
"강동구","40~44세",38133,18900,19233,98.3,37595,18630,18965,98.2
"강동구","45~49세",34158,17079,17079,100.0,33682,16858,16824,100.2
"강동구","50~54세",36436,17926,18510,96.8,35767,17597,18170,96.8
"강동구","55~59세",33222,15956,17266,92.4,32518,15650,16868,92.8
"강동구","60~64세",36867,17262,19605,88.0,36261,16992,19269,88.2
"강동구","65~69세",30115,14026,16089,87.2,29680,13835,15845,87.3
"강동구","70~74세",20193,9665,10528,91.8,20023,9592,10431,92.0
"강동구","75~79세",13201,6317,6884,91.8,13148,6299,6849,92.0
"강동구","80~84세",8261,3601,4660,77.3,8225,3594,4631,77.6
"강동구","85~89세",3841,1285,2556,50.3,3827,1283,2544,50.4
"강동구","90~94세",1540,387,1153,33.6,1536,385,1151,33.4
"강동구","95~99세",331,73,258,28.3,330,72,258,27.9
"강동구","100세이상",65,12,53,22.6,65,12,53,22.6
"강동구","15세미만",51079,26658,24421,109.2,50765,26496,24269,109.2
"강동구","15~64세",320029,157090,162939,96.4,314638,154651,159987,96.7
"강동구","65세이상",77547,35366,42181,83.8,76834,35072,41762,84.0
"강동구","85세이상",5777,1757,4020,43.7,5758,1752,4006,43.7
"강동구","평균연령",43.7,42.8,44.5,-,43.7,42.8,44.5,-
"강동구","중위연령",44.1,43.3,45.0,-,44.1,43.3,45.0,-
